post,tags
Bov Jovi tickets win em before you can buy em between 7 30 and 8a this morning We ll have them all week,9224
Taylor Swift was great on SNL Was this better than the,9224
REGULAR MUSIC RETURNS MONDAY Bon Jovi tickets win em before you can buy em with Dirk and Jeannette AND Trans,9224
Christmas music for the weekend to help the retailers Monday morning Dirk and Jeannette have TransSiberian,9224
Don t forget TSO coming to Fort Wayne this coming Thursday night at the Memorial Coliseum Great seats are still,9224
Sheryl L Eastman Patterson is the winner Congratulations Please call the request line at 4679500 to claim your,9224
Alright no more entries accepted for the Front Row TSO tix going thru entries and will randomly select a,9224
FRONT ROW Trans Siberian Orchestra tickets for FACEBOOK FRIDAY Comment below your favorite part of Christmas IN 5,9224
FRONT ROW TransSiberian Orchestra tickets on Facebook Friday from Majic 95 1 Dirk and Jeannette will have all the,9224
If you missed it on the air here s Jeannette s Why I Love Baseball diary entry that made everyone cry,9224
WHOOPS Bon Jovi only wants us to EMAIL our All Access Club with the PRESALE,9224
Bon Jovi PRESALE link after 7am here on Facebook Hannah Montana s brother on the air with Dirk and Jnet at 7 40,9224
Thanks a lot for the RT it hope you enjoyed my book,1907
What The Hell Do Customers Want to Buy,1907
Are you looking how to create KILLER internet products Check out this vid I made,1907
And the layoffs continue to happen here at my day job I REALLY need to make internet marketing my fulltime position,1907
Hey Paul actually I was thinking about offering to create Twitter backgrounds what are you looking for,1907
Build your Twitter list QUICK and get them to pay YOU money for free,1907
I just released some gr8 video tutorials teaching how to quickly get targeted followers in your niche make money,1907
You need a 5 min break Watch this funny video I just made and enjoy,1907
Thanks to Alex Jeffreys br Money Chases Me Everywhere,1907
Ah layoffs are going around my company the day job I ve been spared for now There s never a secure job,1907
Just found a ton of free ebooks and programs only for a couple more days go get em,1907
thanks a lot for the RT That speed reading has paid off BIG time for me,1907
Just finished a great vid from about blogging tips Get your pad paper out it s gon na get messy,1907
See me make a fool of myself All at the expense of winning the competition thx 4 the opportunity bro,1907
Man O man it s some crazy times for me jugglin online stuff day job and now school It s what I do best time to rock,1907
Looks like the forum server is down or something it s not loading Here s my vid comp entry Thx Garry,1907
I ve been avoiding Skype like the plague I got ta avoid distractions like you to keep my productivity up,1907
I ve been tirelessly working on a new eCover template site for the past few days Should be finished in a couple days pending my energy,1907
Thanks for the slick shoutout man I got ta catch up with you very soon it s been a couple days ;,1907
Sup fellow A Teamer Didn t see you on last night I hope you re not slacking off =P I ve got some ideas to tell ya,1907
I think I followed you just because I had a little wine You need to lay off the booze 1AM on an Weds night,1907
I m ready for the BBQin I don t know if it should be a postbeer vid but rather a midbeer vid likes those,1907
Do you want to make more money by working less Learn for free over here,1907
Thanks so much for the call with Alex I ve got pages and pages of great notes Your help is inching us all closer to success,1907
I m down to BBQ tonight if you are I still need to film you for my vid it s the last night I can,1907
Sweet catch dude So is that what we re having for BBQ tonight,1907
Planning to release my first eBook tomorrow for FREE If you need some help planning streamlining your business you ll want need it,1907
MUST SEE Internet Marketing video chats with myself and Come hang out with us have a beer,1907
Stayed up WAY too late working on my upcoming ebook and talking to the legend I ll need a little extra coffee today,1907
Get the Power of the Button with OnlyWire on your website,1907
Now that s classic dude I m surprised you were able to find one of those,1907
Had a great time helping with his competition video for Look out for it next week or so,1907
New post,1907
New post 3 Easy Ways To Increase Traffic To Your Site,1907
Not sure how or why but Gucci Mane still has a record deal,4124
In other news Brooklynatti and Party Robot is in heavy rotation,4124
One listen was enough for that No Ceilings mixtape straight garbage,4124
LOL Nice,4124
Yankees got us last night Giants got ta pay today,4124
Not really We need more up comers How about Roger Gracie,4124
Kudos to Chris Berman for using an OJ football reference,4124
name V Young already Even if he sucks in this game you got ta stick with him for the season,4124
I m simply gon na say that it hurts this event I think overall it s appeal is leveling off a bit though,4124
Ok so Shogun was robbed Bama is still Yankees better wrap it up today,4124
loose ends,4124
Phillies,4124
Damn yesterday was productive I got ta get it in today as well First stop LA Fitness,4124
You got ta stop hating on ARod He s Mr October this year,4124
That bookshelf was supposed to take 20 min to put together 4 hours later,4124
ha Hopefully I ll be done with this thing in the next hour This was supposed to be a 20 min job,4124
Putting together a monster bookshelf while enjoying a great night of football baseball,4124
have u had the red velvet cheesecake at the Factory yet,4124
it IS the playoffs ;,4124
Mood is shot for the early afternoon Nothing picks up my spirits more than production,4124
Giants defense We knew what NO was capable of We thought NY would be able to contain them a bit,4124
It s cold here too I need to go to the gym but i just don t wan na go outside Damn I don t think it s 37 though,4124
Bush is not a bust Just an average player Would have been a nice 3rd round pickup,4124
lol just saw Tank at the airport he s a little short guy,4124
caught an earlier flight back to Atlanta salvaged most of the college football day,4124
of course my flight gets delayed again,4124
nah man OJ got it we was all waitin on him to blow his own head off,4124
have I mentioned how much I love atl airport,4124
I should be in bed I m going,4124
I ll be on business for a couple of days up there Gon na try to catch up with a few friends too,4124
contemplating a move back to DC seriously in meditation right now about it,4124
rest rest rest and get better soon,4124
Back to the gym already Gon na need an energy boost to get through this one,4124
relaxing at a resort in puerto rico the beach the drinks the women I could live here,4124
kickin it in a hotel once again oh well San Juan tomorrow,4124
lol but would they be watereddown lyrics,4124
thank goodness for both crabtree hasn t proven a thing yet and Edwards can still be a somewhere else Cleveland=disaster,4124
late night drinks with the China Man life is really really good,4124
ready to head back to atlanta this place is too small for me,4124
save some 4 us,4124
lol Are they serious They know that ish don t add up,4124
Mayweather vs Pacquiao coming up,4124
couldn t agree more Miss her,4124
CAN NOT WAIT for this one,4124
hhmmm thought AJ would give Kos more trouble than he did,4124
Yes Lil Nog is the real deal,4124
Im attending THE LIST ATLANTA 11 27 09 by You Should Come,4124
another day of teaching adults got ta find a new career,4124
the Eagles are somehow managing to ruin my every week,4124
the marriage actually did last I m sure he still wonders what might have been but life goes on,4124
Miss you Lann,4124
Just Do It,4124
YoDiddy doin it big Those are quite haute,4124
FEEDDOOOOORRRRRR,4124
WOW Shields has got ta be getting frustrated,4124
Fedor s got ta lose sometime everyone does,4124
I personally would have loved to see Jean Grae in that cipher,4124
In other news The Renaissance is in heavy rotation this week,4124
Fixed my checkbook It was way off oops,2378
Sorry I ve haven t tweeted in a while No computer at my place yet Hope to be getting one soon I miss you all though,2378
I had a good day Hoping for a better day for you tomorrow love,2378
I was in denial about our move I supppose I didn t want it to happen,2378
I said goodbye to my home of 12 years 4 years ago,2378
Saw your tweets from last nigh to DrDrew and Susan Are you ok I m here if you need to talk,2378
I should be in bed sleeping but here I am,2378
That d be awesome,2378
had a really good weekend Sort of had a breakthrough this morning So many good things are happening in my life,2378
Love and hugs,2378
Check your direct messages,2378
Anyone else have the profile pictures covering up part of the tweets on their page Been that way on mine for a few days Kinda annoying,2378
My problem is that I usually ruin the happy mood For what reason I don t know It just happens,2378
Finally back on here after a long but happy day,2378
It sounds like you had a real nice day,2378
Today was a good day yes,2378
Well hey there stranger,2378
Happy Birthday,2378
Tired of my allegies Good night,2378
I m here Just got back on a few minutes ago,2378
I ve been telling myself it gets better every day since Paul and I broke up I m finally starting to believe it,2378
Definitely moving on Some days are still tough but I take things one day at a time,2378
